X,Y
0.2,0.002516002619162881
0.22,0.002614286940512337
0.24,0.002715976018216815
0.26,0.0028211691178707836
0.28,0.0029299676436360953
0.3,0.003042475154927303
0.32,0.0031587973819847998
0.34,0.003279042240277523
0.36,0.003403319843676381
0.38,0.0035317425163382803
0.4,0.003664424803240328
0.42,0.0038014834793024545
0.44,0.0039430375570365965
0.46,0.004089208292659285
0.48,0.004240119190604507
0.5,0.004395896006372538
0.52,0.004556666747650656
0.54,0.0047225616736405055
0.56,0.004893713292527119
0.58,0.0050702563570240305
0.6,0.005252327857928841
0.62,0.005440067015623377
0.64,0.005633615269452582
0.66,0.005833116264916516
0.68,0.006038715838609536
0.7,0.006250562000841564
0.72,0.006468804915875976
0.74,0.0066935968797197576
0.76,0.006925092295401416
0.78,0.0071634476456734686
0.8,0.007408821463076231
0.82,0.007661374297301308
0.84,0.007921268679793354
0.86,0.00818866908553033
0.88,0.008463741891923249
0.9,0.00874665533477789
0.92,0.009037579461262197
0.94,0.009336686079824777
0.96,0.009644148707011477
0.98,0.009960142511128589
1.0,0.010284844252703535
1.02,0.010618432221695518
1.04,0.010961086171410868
1.06,0.01131298724908029
1.08,0.011674317923057273
1.1,0.012045261906599847
1.12,0.012426004078200019
1.14,0.012816730398428662
1.16,0.013217627823266074
1.18,0.013628884213891431
1.2,0.014050688242908215
1.22,0.01448322929698492
1.24,0.014926697375895128
1.26,0.015381282987943189
1.28,0.015847177041766813
1.3,0.01632457073451045
1.32,0.01681365543636868
1.34,0.017314622571501223
1.36,0.01782766349532718
1.38,0.01835296936820881
1.4,0.018890731025541087
1.42,0.019441138844266223
1.44,0.020004382605838634
1.46,0.02058065135566914
1.48,0.02117013325908321
1.5,0.02177301545383215
1.52,0.022389483899201795
1.54,0.02301972322176782
1.56,0.02366391655785279
1.58,0.02432224539274448
1.6,0.024994889396741177
1.62,0.025682026258094206
1.64,0.026383831512924606
1.66,0.02710047837219532
1.68,0.027832137545826308
1.7,0.028578977064045996
1.72,0.029341162096077168
1.74,0.030118854766262682
1.76,0.030912213967739875
1.78,0.031721395173780836
1.8,0.03254655024691893
1.82,0.03338782724599007
1.84,0.0342453702312206
1.86,0.035119319067501605
1.88,0.03600980922599284
1.9,0.03691697158420762
1.92,0.03784093222473281
1.94,0.03878181223274619
1.96,0.03973972749249663
1.98,0.04071478848291985
2.0,0.04170710007256602
2.02,0.042716761314022224
2.04,0.043743865238016384
2.06,0.04478849864739568
2.08,0.04585074191117579
2.1,0.04693066875886339
2.12,0.04802834607525761
2.14,0.04914383369594162
2.16,0.05027718420367865
2.18,0.051428442725931924
2.2,0.05259764673373048
2.22,0.05378482584210792
2.24,0.05499000161234333
2.26,0.05621318735623731
2.28,0.05745438794265963
2.3,0.05871359960660599
2.32,0.0599908097610065
2.34,0.0612859968115278
2.36,0.06259912997461525
2.38,0.06393016909902141
2.4,0.06527906449106977
2.42,0.06664575674390304
2.44,0.06803017657096602
2.46,0.0694322446439749
2.48,0.07085187143562262
2.5,0.07228895706727252
2.52,0.07374339116188995
2.54,0.07521505270246194
2.56,0.0767038098961532
2.58,0.07820952004444597
2.6,0.07973202941950824
2.62,0.0812711731470347
2.64,0.08282677509579948
2.66,0.0843986477741599
2.68,0.0859865922337442
2.7,0.08759039798055562
2.72,0.08920984289371826
2.74,0.09084469315208837
2.76,0.09249470316894777
2.78,0.0941596155349934
2.8,0.09583916096982871
2.82,0.09753305828215963
2.84,0.09924101433888968
2.86,0.10096272404330257
2.88,0.10269787032251503
2.9,0.10444612412437322
2.92,0.10620714442396034
2.94,0.1079805782398738
2.96,0.10976606066042298
2.98,0.11156321487988886
3.0,0.11337165224497912
3.02,0.11519097231160173
3.04,0.11702076291207122
3.06,0.11886060023285211
3.08,0.12071004890293245
3.1,0.12256866209291195
3.12,0.1244359816248761
3.14,0.12631153809311899
3.16,0.128194850995764
3.18,0.13008542887732222
3.2,0.13198276948221416
3.22,0.13388635991927134
3.24,0.13579567683721935
3.26,0.13771018661113363
3.28,0.13962934553984552
3.3,0.14155260005426396
3.32,0.143479386936566
3.34,0.1454091335501945
3.36,0.14734125808059098
3.38,0.14927516978657582
3.4,0.15121026926227724
3.42,0.15314594870949494
3.44,0.15508159222037374
3.46,0.15701657607024605
3.48,0.1589502690204919
3.5,0.1608820326312498
3.52,0.16281122158379946
3.54,0.16473718401242465
3.56,0.16665926184554977
3.58,0.16857679115593358
3.6,0.17048910251968724
3.62,0.17239552138387482
3.64,0.17429536844243873
3.66,0.1761879600201825
3.68,0.17807260846452996
3.7,0.1799486225447687
3.72,0.18181530785847339
3.74,0.18367196724479384
3.76,0.18551790120428183
3.78,0.18735240832491834
3.8,0.1891747857139943
3.82,0.1909843294354872
3.84,0.19278033495256536
3.86,0.1945620975748435
3.88,0.19632891291000337
3.9,0.1980800773193854
3.92,0.19981488837714814
3.94,0.20153264533258564
3.96,0.20323264957518505
3.98,0.20491420510200042
4.0,0.20657661898691132
4.02,0.20821920185133055
4.04,0.2098412683359194
4.06,0.2114421375728629
4.08,0.21302113365825626
4.1,0.21457758612414607
4.12,0.21611083040977072
4.14,0.21762020833153858
4.16,0.21910506855128323
4.18,0.22056476704233108
4.2,0.22199866755291855
4.22,0.22340614206649315
4.24,0.22478657125843554
4.26,0.2261393449487384
4.28,0.2274638625501818
4.3,0.22875953351154438
4.32,0.23002577775539543
4.34,0.23126202611001273
4.36,0.23246772073497904
4.38,0.23364231554001075
4.4,0.23478527659658066
4.42,0.23589608254189992
4.44,0.23697422497483356
4.46,0.23801920884332672
4.48,0.23903055282293154
4.5,0.24000778968602718
4.52,0.240950466661339
4.54,0.2418581457833683
4.56,0.24273040423135592
4.58,0.24356683465741283
4.6,0.24436704550346108
4.62,0.24513066130663982
4.64,0.24585732299284319
4.66,0.2465466881580693
4.68,0.24719843133727076
4.7,0.24781224426041235
4.72,0.24838783609545304
4.74,0.24892493367798482
4.76,0.24942328172727407
4.78,0.24988264304846663
4.8,0.25030279872073213
4.82,0.250683548271139
4.84,0.25102470983406616
4.86,0.25132612029597495
4.88,0.2515876354253788
4.9,0.25180912998786686
4.92,0.25199049784605193
4.94,0.2521316520443324
4.96,0.252232524878372
4.98,0.25229306794922074
5.0,0.252313252202016
5.02,0.25229306794922074
5.04,0.252232524878372
5.06,0.2521316520443324
5.08,0.25199049784605193
5.1,0.25180912998786686
5.12,0.2515876354253788
5.14,0.25132612029597495
5.16,0.25102470983406616
5.18,0.250683548271139
5.2,0.25030279872073213
5.22,0.24988264304846663
5.24,0.24942328172727407
5.26,0.24892493367798482
5.28,0.24838783609545304
5.3,0.24781224426041235
5.32,0.24719843133727076
5.34,0.2465466881580693
5.36,0.24585732299284319
5.38,0.24513066130663982
5.4,0.24436704550346108
5.42,0.24356683465741283
5.44,0.24273040423135592
5.46,0.2418581457833683
5.48,0.240950466661339
5.5,0.24000778968602718
5.52,0.23903055282293154
5.54,0.23801920884332672
5.56,0.23697422497483356
5.58,0.23589608254189992
5.6,0.23478527659658066
5.62,0.23364231554001075
5.64,0.23246772073497904
5.66,0.23126202611001273
5.68,0.23002577775539543
5.7,0.22875953351154438
5.72,0.2274638625501818
5.74,0.2261393449487384
5.76,0.22478657125843554
5.78,0.22340614206649315
5.8,0.22199866755291855
5.82,0.22056476704233108
5.84,0.21910506855128323
5.86,0.21762020833153858
5.88,0.21611083040977072
5.9,0.21457758612414607
5.92,0.21302113365825626
5.94,0.2114421375728629
5.96,0.2098412683359194
5.98,0.20821920185133055
6.0,0.20657661898691132
6.02,0.20491420510200048
6.04,0.20323264957518505
6.06,0.20153264533258564
6.08,0.19981488837714814
6.1,0.19808007731938546
6.12,0.19632891291000337
6.14,0.19456209757484352
6.16,0.19278033495256536
6.18,0.1909843294354872
6.2,0.1891747857139943
6.22,0.18735240832491837
6.24,0.18551790120428183
6.26,0.18367196724479384
6.28,0.18181530785847336
6.3,0.1799486225447687
6.32,0.17807260846452996
6.34,0.1761879600201825
6.36,0.17429536844243865
6.38,0.17239552138387482
6.4,0.17048910251968716
6.42,0.16857679115593358
6.44,0.16665926184554977
6.46,0.16473718401242465
6.48,0.16281122158379946
6.5,0.1608820326312498
6.52,0.15895026902049197
6.54,0.15701657607024605
6.56,0.1550815922203738
6.58,0.15314594870949494
6.6,0.15121026926227726
6.62,0.14927516978657582
6.64,0.147341258080591
6.66,0.1454091335501945
6.68,0.143479386936566
6.7,0.14155260005426396
6.72,0.13962934553984557
6.74,0.13771018661113363
6.76,0.13579567683721935
6.78,0.13388635991927125
6.8,0.13198276948221416
6.82,0.1300854288773222
6.84,0.128194850995764
6.86,0.12631153809311896
6.88,0.1244359816248761
6.9,0.12256866209291194
6.92,0.12071004890293245
6.94,0.11886060023285207
6.96,0.11702076291207122
6.98,0.11519097231160169
7.0,0.11337165224497912
7.02,0.11156321487988892
7.04,0.10976606066042298
7.06,0.10798057823987384
7.08,0.10620714442396034
7.1,0.10444612412437325
7.12,0.10269787032251503
7.14,0.10096272404330259
7.16,0.09924101433888968
7.18,0.09753305828215969
7.2,0.09583916096982871
7.22,0.09415961553499344
7.24,0.09249470316894777
7.26,0.09084469315208837
7.28,0.08920984289371826
7.3,0.08759039798055562
7.32,0.08598659223374416
7.34,0.0843986477741599
7.36,0.08282677509579947
7.38,0.0812711731470347
7.4,0.07973202941950822
7.42,0.07820952004444597
7.44,0.07670380989615319
7.46,0.07521505270246194
7.48,0.07374339116188991
7.5,0.07228895706727252
7.52,0.07085187143562266
7.54,0.0694322446439749
7.56,0.06803017657096606
7.58,0.06664575674390304
7.6,0.06527906449106981
7.62,0.06393016909902141
7.64,0.06259912997461528
7.66,0.0612859968115278
7.68,0.05999080976100651
7.7,0.05871359960660599
7.72,0.05745438794265964
7.74,0.05621318735623731
7.76,0.05499000161234333
7.78,0.0537848258421079
7.8,0.05259764673373048
7.82,0.051428442725931896
7.84,0.05027718420367865
7.86,0.04914383369594159
7.88,0.04802834607525761
7.9,0.046930668758863356
7.92,0.04585074191117579
7.94,0.04478849864739564
7.96,0.043743865238016384
7.98,0.04271676131402218
8.0,0.04170710007256602
8.02,0.040714788482919866
8.04,0.03973972749249668
8.06,0.03878181223274617
8.08,0.03784093222473281
8.1,0.03691697158420763
8.12,0.03600980922599289
8.14,0.035119319067501584
8.16,0.0342453702312206
8.18,0.03338782724599007
8.2,0.03254655024691896
8.22,0.03172139517378078
8.24,0.030912213967739875
8.26,0.030118854766262682
8.28,0.029341162096077192
8.3,0.028578977064045934
8.32,0.027832137545826308
8.34,0.02710047837219532
8.36,0.026383831512924623
8.38,0.025682026258094157
8.4,0.024994889396741146
8.42,0.02432224539274448
8.44,0.02366391655785279
8.46,0.023019723221767797
8.48,0.022389483899201774
8.5,0.02177301545383215
8.52,0.02117013325908321
8.54,0.020580651355669156
8.56,0.02000438260583861
8.58,0.019441138844266223
8.6,0.018890731025541087
8.62,0.018352969368208828
8.64,0.017827663495327165
8.66,0.017314622571501223
8.68,0.01681365543636868
8.7,0.01632457073451047
8.72,0.015847177041766792
8.74,0.015381282987943189
8.76,0.014926697375895128
8.78,0.014483229296984937
8.8,0.014050688242908203
8.82,0.013628884213891431
8.84,0.013217627823266074
8.86,0.012816730398428677
8.88,0.012426004078200001
8.9,0.012045261906599847
8.92,0.011674317923057273
8.94,0.01131298724908029
8.96,0.010961086171410856
8.98,0.010618432221695518
9.0,0.010284844252703535
9.02,0.009960142511128589
9.04,0.00964414870701149
9.06,0.009336686079824777
9.08,0.009037579461262197
9.1,0.00874665533477789
9.12,0.008463741891923256
9.14,0.00818866908553032
9.16,0.007921268679793354
9.18,0.007661374297301308
9.2,0.007408821463076242
9.22,0.007163447645673458
9.24,0.006925092295401416
9.26,0.0066935968797197576
9.28,0.006468804915875984
9.3,0.006250562000841557
9.32,0.006038715838609536
9.34,0.005833116264916516
9.36,0.005633615269452589
9.38,0.00544006701562337
9.4,0.005252327857928841
9.42,0.0050702563570240305
9.44,0.004893713292527119
9.46,0.004722561673640499
9.48,0.004556666747650656
9.5,0.004395896006372538
9.52,0.004240119190604507
9.54,0.004089208292659292
9.56,0.003943037557036593
9.58,0.0038014834793024545
9.6,0.003664424803240328
9.62,0.0035317425163382894
9.64,0.0034033198436763754
9.66,0.003279042240277523
9.68,0.0031587973819847998
9.7,0.003042475154927311
9.72,0.00292996764363609
9.74,0.0028211691178707836
9.76,0.002715976018216815
9.78,0.002614286940512344
9.8,0.0025160026191628788
9.82,0.0024210259094009316
9.84,0.0023292617685467
9.86,0.002240617236325218
9.88,0.0021550014142939383
9.9,0.0020723254444339487
9.92,0.0019925024869566744
9.94,0.001915447697377103
9.96,0.0018410782029030918
9.98,0.0017693130781894547
10.0,0.00170007332050407
10.02,0.0016332818243523456
10.04,0.0015688633556049506
10.06,0.0015067445251726022
10.08,0.0014468537622705233
10.1,0.0013891212873137933
10.12,0.001333479084483838
10.14,0.0012798608740048427
10.16,0.001228202084167787
10.18,0.0011784398231384466
10.2,0.0011305128505846758
10.22,0.0010843615491568394
10.24,0.0010399278958542289
10.26,0.000997155433308951
10.28,0.0009559892410177377
10.3,0.000916375906550783
10.32,0.0008782634967656698
10.34,0.0008416015290531579
10.36,0.0008063409426406344
10.38,0.0007724340699777073
10.4,0.0007398346082274715
10.42,0.0007084975908857288
10.44,0.0006783793595495358
10.46,0.0006494375358552223
10.48,0.0006216309936051241
10.5,0.000594919831101122
10.52,0.000569265343702222
10.54,0.0005446299966223076
10.56,0.0005209773979833048
10.58,0.0004982722721380588
10.6,0.0004764804332762694
10.62,0.0004555687593260135
10.64,0.00043550516616244197
10.66,0.00041625858213444695
10.68,0.00039779892291923365
10.7,0.00038009706671398387
10.72,0.00036312482977297596
10.74,0.0003468549422978136
10.76,0.0003312610246876515
10.78,0.0003163175641556562
10.8,0.0003019998917172105
10.82,0.00028828415955475264
10.84,0.00027514731876346967
10.86,0.0002625670974815117
10.88,0.0002505219794077532
10.9,0.00023899118270960163
10.92,0.00022795463932278267
10.94,0.00021739297464455553
10.96,0.00020728748762126857
10.98,0.00019762013123073228
11.0,0.00018837349335939122
11.02,0.00017953077807389626
11.04,0.00017107578728621842
11.06,0.000162992902811083
11.08,0.00015526706881412581
11.1,0.00014788377464880874
11.12,0.00014082903807982307
11.14,0.00013408938889037056
11.16,0.00012765185287043397
11.18,0.00012150393618285157
11.2,0.00011563361010377448
11.22,0.00011002929613381663
11.24,0.00010467985147599468
11.26,9.957455487633084e-5
11.28,9.470309282281113e-5
11.3,9.005554609819292e-5
11.32,8.562237668199793e-5
11.34,8.139441499686948e-5
11.36,7.736284749433493e-5
11.38,7.351920457488765e-5
11.4,6.985534883718684e-5
11.42,6.636346365106805e-5
11.44,6.303604204897855e-5
11.46,5.986587593035778e-5
11.48,5.684604557342615e-5
11.5,5.396990944877675e-5
11.52,5.1231094329130476e-5
11.54,4.862348568956073e-5
11.56,4.614121839247536e-5
11.58,4.3778667651617396e-5
11.6,4.153044026933349e-5
11.62,3.939136614135631e-5
11.64,3.7356490023347575e-5
11.66,3.542106355345808e-5
11.68,3.3580537525175826e-5
11.7,3.18305544047611e-5
11.72,3.0166941087588234e-5
11.74,2.858570188775396e-5
11.76,2.708301175534721e-5
11.78,2.5655209715822898e-5
11.8,2.4298792525968104e-5
11.82,2.301040854100523e-5
11.84,2.178685178742834e-5
11.86,2.0625056236238393e-5
11.88,1.9522090271298385e-5
11.9,1.8475151347603018e-5
11.92,1.7481560834324295e-5
11.94,1.6538759037570068e-5
11.96,1.5644300397865343e-5
11.98,1.4795848857446814e-5
12.0,1.3991173392536029e-5
12.02,1.3228143705843592e-5
12.04,1.2504726074634511e-5
12.06,1.1818979349771665e-5
12.08,1.1169051101238681e-5
12.1,1.0553173905729505e-5
12.12,9.969661771979606e-6
12.14,9.416906699600398e-6
12.16,8.893375367267613e-6
12.18,8.397605946200532e-6
12.2,7.928205034960755e-6
12.22,7.483844711684626e-6
12.24,7.063259699953458e-6
12.26,6.665244644593551e-6
12.28,6.288651493786074e-6
12.3,5.9323869839540505e-6
12.32,5.5954102239810845e-6
12.34,5.276730375401863e-6
12.36,4.975404425291826e-6
12.38,4.690535048666351e-6
12.4,4.421268557285121e-6
12.42,4.166792931839695e-6
12.44,3.926335934584958e-6
12.46,3.6991632995556647e-6
12.48,3.4845769975896475e-6
12.5,3.281913573457455e-6
12.52,3.090542552476779e-6
12.54,2.909864914065382e-6
12.56,2.7393116297618883e-6
12.58,2.5783422633176183e-6
12.6,2.4264436305347284e-6
12.62,2.283128516597676e-6
12.64,2.1479344487140863e-6
12.66,2.020422521950154e-6
12.68,1.9001762762119263e-6
12.7,1.7868006223902568e-6
12.72,1.6799208157505297e-6
12.74,1.5791814747115602e-6
12.76,1.484245643218914e-6
12.78,1.3947938949781808e-6
12.8,1.3105234778717963e-6
12.82,1.2311474969402204e-6
12.84,1.1563941343637566e-6
12.86,1.0860059049355634e-6
12.88,1.019738945569147e-6
12.9,9.57362337435014e-7
12.92,8.986574593710969e-7
12.94,8.434173712604186e-7
12.96,7.914462261165257e-7
12.98,7.425587096633696e-7
13.0,6.965795062408301e-7
13.02,6.533427899106008e-7
13.04,6.126917396790431e-7
13.06,5.744780777946287e-7
13.08,5.385616301170711e-7
13.1,5.04809907593629e-7
13.12,4.7309770791532663e-7
13.14,4.433067364617688e-7
13.16,4.1532524567815084e-7
13.18,3.890476920617628e-7
13.2,3.643744099680058e-7
13.22,3.4121130147741464e-7
13.24,3.1946954159578425e-7
13.26,2.9906529808890906e-7
13.28,2.7991946528199617e-7
13.3,2.619574111812539e-7
13.32,2.451087373017528e-7
13.34,2.293070506112224e-7
13.36,2.1448974702419954e-7
13.38,2.005978059047303e-7
13.4,1.8757559505878464e-7
13.42,1.7537068571969198e-7
13.44,1.6393367705118616e-7
13.46,1.5321802971317158e-7
13.48,1.4317990805507728e-7
13.5,1.3377803052064211e-7
13.52,1.2497352786628698e-7
13.54,1.167298088127695e-7
13.56,1.0901243276673096e-7
13.58,1.0178898926496882e-7
13.6,9.502898380986743e-8
13.62,8.870372977940113e-8
13.64,8.27862461094879e-8
13.66,7.72511604602873e-8
13.68,7.207461759125985e-8
13.7,6.723419268252313e-8
13.72,6.270880935219386e-8
13.74,5.847866213110004e-8
13.76,5.4525143167405775e-8
13.78,5.0830772944436595e-8
13.8,4.737913480522681e-8
13.82,4.4154813087154116e-8
13.84,4.114333467941726e-8
13.86,3.833111382512269e-8
13.88,3.570539999834258e-8
13.9,3.325422869474535e-8
13.92,3.096637498226099e-8
13.94,2.88313096657763e-8
13.96,2.6839157927029475e-8
13.98,2.4980660307745616e-8
14.0,2.3247135910605986e-8
14.02,2.1630447698905853e-8
14.04,2.0122969781724845e-8
14.06,1.871755657713502e-8
14.08,1.7407513751409866e-8
14.1,1.618657083737617e-8
14.12,1.5048855440001586e-8
14.14,1.398886894201468e-8
14.16,1.3001463626846903e-8
14.18,1.2081821140460532e-8
14.2,1.1225432217700558e-8
14.22,1.0428077602684698e-8
14.24,9.685810096437254e-9
14.26,8.994937668483445e-9
14.28,8.352007572464363e-9
14.3,7.753791409008357e-9
14.32,7.197271082118081e-9
14.34,6.6796255982034885e-9
14.36,6.198218659622567e-9
14.38,5.750587007184763e-9
14.4,5.334429468535628e-9
14.42,4.9475966716810535e-9
14.44,4.588081385132057e-9
14.46,4.254009448257706e-9
14.48,3.943631257436287e-9
14.5,3.655313775491453e-9
14.52,3.3875330337021596e-9
14.54,3.1388670973804603e-9
14.56,2.907989467630966e-9
14.58,2.6936628934388473e-9
14.6,2.494733569686431e-9
14.62,2.3101256980757186e-9
14.64,2.1388363892372608e-9
14.66,1.979930885540771e-9
14.68,1.8325380852909016e-9
14.7,1.6958463500980966e-9
14.72,1.5690995782601406e-9
14.74,1.4515935279801736e-9
14.76,1.342672375182495e-9
14.78,1.2417254915729464e-9
14.8,1.1481844294265328e-9
14.82,1.0615201003758706e-9
14.84,9.812401362205684e-10
14.86,9.068864204833202e-10
14.88,8.380327801044616e-10
14.9,7.742828272959009e-10
14.92,7.152679421687068e-10
14.94,6.606453873092959e-10
14.96,6.100965460073236e-10
14.98,5.633252763372392e-10
15.0,5.200563737654406e-10
15.02,4.800341353984547e-10
15.04,4.430210194052073e-10
15.06,4.0879639354032457e-10
15.08,3.771553670664189e-10
15.1,3.479077007226217e-10
15.12,3.208767897159469e-10
15.14,2.958987150217198e-10
15.16,2.72821358571091e-10
15.18,2.5150357817807647e-10
15.2,2.3181443831689844e-10
15.22,2.1363249310327694e-10
15.24,1.96845118061847e-10
15.26,1.813478874766523e-10
15.28,1.6704399432369182e-10
15.3,1.538437099742189e-10
15.32,1.4166388103587432e-10
15.34,1.30427460866249e-10
15.36,1.2006307345084909e-10
15.38,1.1050460748515956e-10
15.4,1.016908386392357e-10
15.42,9.356507811343214e-11
15.44,8.60748457160559e-11
15.46,7.91715658083495e-11
15.48,7.281028456971703e-11
15.5,6.694940713691701e-11
15.52,6.155045326549179e-11
15.54,5.6577830250283574e-11
15.56,5.199862192494023e-11
15.58,4.778239263810786e-11
15.6,4.3901005176886684e-11
15.62,4.032845167639039e-11
15.64,3.704069661815734e-11
15.66,3.4015531079993045e-11
15.68,3.1232437455824316e-11
15.7,2.8672463916549222e-11
15.72,2.6318107931888212e-11
15.74,2.4153208219100462e-11
15.76,2.2162844527305595e-11
15.78,2.0333244706252375e-11
15.8,1.8651698545841267e-11
15.82,1.710647790774394e-11
15.84,1.56867627031763e-11
15.86,1.4382572301462182e-11
15.88,1.3184701982569794e-11
15.9,1.208466407346888e-11
15.92,1.107463343304239e-11
15.94,1.0147396973522603e-11
15.96,9.296306928098465e-12
15.98,8.515237594568082e-12
16.0,7.798545303778736e-12
16.02,7.1410313791927595e-12
16.04,6.537907870322659e-12
16.06,5.9847658580746865e-12
16.08,5.477546144293909e-12
16.1,5.012512151087174e-12
16.12,4.58622486787492e-12
16.14,4.195519695648172e-12
16.16,3.837485048643623e-12
16.18,3.50944258364048e-12
16.2,3.208928936387868e-12
16.22,2.9336788533288408e-12
16.24,2.681609614843571e-12
16.26,2.450806653728672e-12
16.28,2.2395102796008668e-12
16.3,2.0461034263946062e-12
16.32,1.8691003461513766e-12
16.34,1.7071361778990535e-12
16.36,1.5589573256267758e-12
16.38,1.423412584198055e-12
16.4,1.2994449565385584e-12
16.42,1.1860841096088849e-12
16.44,1.0824394205485528e-12
16.46,9.876935679751782e-13
16.48,9.010966267636425e-13
16.5,8.219606277288447e-13
16.52,7.496545465121179e-13
16.54,6.83599688639075e-13
16.56,6.232654401911616e-13
16.58,5.681653558276232e-13
16.6,5.178535580218462e-13
16.62,4.719214233478412e-13
16.64,4.2999453347971745e-13
16.66,3.9172987026041954e-13
16.68,3.568132357639982e-13
16.7,3.24956879728545e-13
16.72,2.9589731808190024e-13
16.74,2.6939332752758166e-13
16.76,2.45224102311034e-13
16.78,2.2318756035309194e-13
16.8,2.030987869244075e-13
16.82,1.8478860494787044e-13
16.84,1.6810226186028614e-13
16.86,1.528982237456246e-13
16.88,1.3904706817403008e-13
16.9,1.264304678481447e-13
16.92,1.1494025777500072e-13
16.94,1.044775792516039e-13
16.96,9.495209447868547e-14
16.98,8.628126610340509e-14
17.0,7.838969644066736e-14
17.02,7.120852153729929e-14
17.04,6.46748556259549e-14
17.06,5.873128186874222e-14
17.08,5.3325385616414254e-14
17.1,4.840932670955883e-14
17.12,4.3939447625491875e-14
17.14,3.987591453021116e-14
17.16,3.618238853054815e-14
17.18,3.2825724638914424e-14
17.2,2.977569616334693e-14
17.22,2.7004742420087488e-14
17.24,2.4487737835956806e-14
17.26,2.22017806643832e-14
17.28,2.0125999683172252e-14
17.3,1.824137737488181e-14
17.32,1.6530588212927497e-14
17.34,1.4977850789034942e-14
17.36,1.356879262119967e-14
17.38,1.2290326576566286e-14
17.4,1.1130537931258115e-14
17.42,1.0078581169771645e-14
17.44,9.124585700646329e-15
17.46,8.259569733236511e-15
17.48,7.475361623026017e-15
17.5,6.764528050462105e-15
17.52,6.1203084511503846e-15
17.54,5.536555163817717e-15
17.56,5.007678807051953e-15
17.58,4.528598436784891e-15
17.6,4.094696074088748e-15
17.62,3.701775227372425e-15
17.64,3.3460230647410794e-15
17.66,3.0239759213496414e-15
17.68,2.732487853245796e-15
17.7,2.4687019736555863e-15
17.72,2.2300243300948498e-15
17.74,2.0141001012533423e-15
17.76,1.818791911451012e-15
17.78,1.6421600777433818e-15
17.8,1.4824446205852974e-15
17.82,1.338048883469117e-15
17.84,1.207524620239404e-15
17.86,1.0895584209554644e-15
17.88,9.829593583158327e-16
17.9,8.86647746859056e-16
17.92,7.996449164925203e-16
17.94,7.210639104454572e-16
17.96,6.501010255599843e-16
17.98,5.860281199866634e-16
18.0,5.281856198916153e-16
18.02,4.759761627642407e-16
18.04,4.2885882038359357e-16
18.06,3.8634384950048226e-16
18.08,3.4798792286142997e-16
18.1,3.133897973755302e-16
18.12,2.821863800394764e-16
18.14,2.540491557199185e-16
18.16,2.2868094407424e-16
18.18,2.0581295579585058e-16
18.2,1.8520212102236987e-16
18.22,1.6662866516583513e-16
18.24,1.4989390963314373e-16
18.26,1.3481827692051158e-16
18.28,1.2123948140446128e-16
18.3,1.0901088882873663e-16
18.32,9.800002901589352e-17
18.34,8.808724772638806e-17
18.36,7.916448485900426e-17
18.38,7.113416734465531e-17
18.4,6.390820614106689e-17
18.42,5.740708769738158e-17
18.44,5.1559051133556443e-17
18.46,4.629934317706543e-17
18.48,4.156954362570022e-17
18.5,3.73169547664179e-17
18.52,3.349404878199655e-17
18.54,3.0057967724914744e-17
18.56,2.6970071136151052e-17
18.58,2.4195526839903947e-17
18.6,2.1702940857500313e-17
18.62,1.9464022758681607e-17
18.64,1.7453283109300524e-17
18.66,1.564775998434512e-17
18.68,1.402677179678321e-17
18.7,1.2571693948640962e-17
18.72,1.1265757043201987e-17
18.74,1.009386460840041e-17
18.76,9.042428473266551e-18
18.78,8.099220113435749e-18
18.8,7.253236439829936e-18
18.82,6.494578648130018e-18
18.84,5.814342876890166e-18
18.86,5.204521540313092e-18
18.88,4.657914308908106e-18
18.9,4.168047808484691e-18
18.92,3.729103196112168e-18
18.94,3.3358508516234506e-18
18.96,2.983591495714402e-18
18.98,2.6681031113818806e-18
19.0,2.385593104964514e-18
19.02,2.1326551969855513e-18
19.04,1.9062305818497485e-18
19.06,1.703572939694457e-18
19.08,1.522216923761348e-18
19.1,1.3599497829313692e-18
19.12,1.214785811901108e-18
19.14,1.0849433511970327e-18
19.16,9.688240861151162e-19
19.18,8.649944180011718e-19
19.2,7.721687032933953e-19
19.22,6.89194175650168e-19
19.24,6.15037384481141e-19
19.26,5.487719994683878e-19
19.28,4.89567845369105e-19
19.3,4.366810446800438e-19
19.32,3.894451577518281e-19
19.34,3.4726322078796367e-19
19.36,3.0960059196122845e-19
19.38,2.759785247279608e-19
19.4,2.4596839540936674e-19
19.42,2.191865193206719e-19
19.44,1.9528949623808808e-19
19.46,1.7397003186726215e-19
19.48,1.5495318727672114e-19
19.5,1.3799301304037134e-19
19.52,1.2286952914509154e-19
19.54,1.0938601560761582e-19
19.56,9.73665822505472e-20
19.58,8.665398924740704e-20
19.6,7.710769289470354e-20
19.62,6.860209363544115e-20
19.64,6.102496567065115e-20
19.66,5.427604957840787e-20
19.68,4.8265791235511556e-20
19.7,4.291421202616659e-20
19.72,3.8149896842644254e-20
19.74,3.390908775174011e-20
19.76,3.0134872432733616e-20
19.78,2.6776457601042414e-20
19.8,2.3788518628985775e-20
19.82,2.1130617472105714e-20
19.84,1.876668181617112e-20
19.86,1.6664539085362663e-20
19.88,1.47954996042354e-20
19.9,1.3133983792187067e-20
19.92,1.1657188795917016e-20
19.94,1.034479043865435e-20
19.96,9.178676790118608e-21
